TIME(unitless),BITDEP(ft),BLOCKCOMP(ft),DEP_RTN(ft),DEPTH(ft),FLOWIN(USgal/min),FLOWOUTPC(%),ROP_AVG(ft/h),DIFP(psi)
2018-07-25T23:08:21.0000000-06:00,4652.217,52.872,4650,4652.217,800.424,40.95,58.235,382.001
2018-07-25T23:08:23.0000000-06:00,4652.283,52.806,4650,4652.283,800.707,40.791,58.235,318.307
2018-07-25T23:08:25.0000000-06:00,4652.345,52.744,4650,4652.345,800.14,40.957,58.235,334.841
2018-07-25T23:08:27.0000000-06:00,4652.388,52.702,4650,4652.388,800.424,40.871,58.235,319.586
2018-07-25T23:08:29.0000000-06:00,4652.479,52.611,4650,4652.479,800.99,41.107,58.235,364.912
2018-07-25T23:08:31.0000000-06:00,4652.542,52.547,4650.5,4652.542,800.424,41.095,58.235,363.346
2018-07-25T23:08:33.0000000-06:00,4652.558,52.531,4650.5,4652.558,800.424,41.094,103.52,325.661
2018-07-25T23:08:35.0000000-06:00,4652.579,52.51,4650.5,4652.579,800.707,41.004,103.52,323.164
2018-07-25T23:08:37.0000000-06:00,4652.606,52.484,4650.5,4652.606,800.707,40.556,103.52,323.612
2018-07-25T23:08:39.0000000-06:00,4652.637,52.452,4650.5,4652.637,800.707,39.893,103.52,324.364
2018-07-25T23:08:41.0000000-06:00,4652.684,52.405,4650.5,4652.684,800.424,39.716,103.52,300.147
2018-07-25T23:08:43.0000000-06:00,4652.752,52.337,4651,4652.752,800.707,39.412,103.52,260.383
2018-07-25T23:08:45.0000000-06:00,4652.811,52.278,4651,4652.811,801.274,39.794,61.004,303.601
2018-07-25T23:08:47.0000000-06:00,4652.84,52.25,4651,4652.84,800.991,39.946,61.004,277.91
2018-07-25T23:08:49.0000000-06:00,4652.865,52.225,4651,4652.865,800.424,39.884,61.004,301.429
2018-07-25T23:08:51.0000000-06:00,4652.939,52.15,4651,4652.939,800.99,40.387,61.004,305.27
2018-07-25T23:08:53.0000000-06:00,4652.966,52.123,4651,4652.966,800.707,40.941,61.004,313.746
2018-07-25T23:08:55.0000000-06:00,4653.033,52.056,4651.5,4653.033,800.707,41.054,61.004,323.178
2018-07-25T23:08:57.0000000-06:00,4653.088,52.002,4651.5,4653.088,800.991,41.581,88.02,275.209
2018-07-25T23:08:59.0000000-06:00,4653.12,51.97,4651.5,4653.12,800.991,41.77,88.02,274.71
2018-07-25T23:09:01.0000000-06:00,4653.183,51.906,4651.5,4653.183,800.707,41.513,88.02,259.566
2018-07-25T23:09:03.0000000-06:00,4653.234,51.855,4651.5,4653.234,800.707,41.356,88.02,297.621
2018-07-25T23:09:05.0000000-06:00,4653.273,51.816,4651.5,4653.273,800.707,40.933,88.02,304.317
2018-07-25T23:09:07.0000000-06:00,4653.308,51.781,4651.5,4653.308,800.99,40.536,88.02,312.627
2018-07-25T23:09:09.0000000-06:00,4653.336,51.753,4651.5,4653.336,800.991,40.911,88.02,273.27
2018-07-25T23:09:11.0000000-06:00,4653.351,51.739,4651.5,4653.351,800.991,41.222,78.468,285.652
2018-07-25T23:09:13.0000000-06:00,4653.405,51.684,4652,4653.405,801.274,41.201,78.468,281.519
2018-07-25T23:09:15.0000000-06:00,4653.445,51.644,4652,4653.445,800.99,41.406,78.468,288.732
2018-07-25T23:09:17.0000000-06:00,4653.503,51.586,4652,4653.503,800.707,41.434,78.468,267.79
2018-07-25T23:09:19.0000000-06:00,4653.543,51.546,4652,4653.543,800.99,41.502,78.468,238.45
2018-07-25T23:09:21.0000000-06:00,4653.592,51.498,4652,4653.592,800.99,41.107,78.468,250.258
2018-07-25T23:09:23.0000000-06:00,4653.661,51.428,4652,4653.661,800.707,41.144,81.126,249.464
2018-07-25T23:09:25.0000000-06:00,4653.71,51.379,4652,4653.71,801.274,41.671,81.126,261.085
2018-07-25T23:09:27.0000000-06:00,4653.75,51.34,4652,4653.75,801.274,41.475,81.126,296.661
2018-07-25T23:09:29.0000000-06:00,4653.791,51.298,4652,4653.791,800.991,41.394,81.126,341.367
2018-07-25T23:09:31.0000000-06:00,4653.851,51.239,4652,4653.851,800.707,41.796,81.126,350.026
2018-07-25T23:09:33.0000000-06:00,4653.894,51.196,4652.5,4653.894,800.99,41.572,81.126,309.899
2018-07-25T23:09:35.0000000-06:00,4653.965,51.124,4652.5,4653.965,800.707,40.799,88.676,252.955
2018-07-25T23:09:37.0000000-06:00,4654.004,51.085,4652.5,4654.004,800.99,40.702,88.676,253.666
2018-07-25T23:09:39.0000000-06:00,4654.054,51.036,4652.5,4654.054,800.708,40.555,88.676,290.916
2018-07-25T23:09:41.0000000-06:00,4654.104,50.986,4652.5,4654.104,800.991,40.563,88.676,272.821
2018-07-25T23:09:43.0000000-06:00,4654.144,50.945,4652.5,4654.144,800.99,40.704,88.676,283.625
2018-07-25T23:09:45.0000000-06:00,4654.209,50.88,4652.5,4654.209,800.707,40.78,88.676,310.952
2018-07-25T23:09:47.0000000-06:00,4654.288,50.801,4652.5,4654.288,800.424,41.033,88.676,281.971
2018-07-25T23:09:49.0000000-06:00,4654.364,50.726,4652.5,4654.364,800.99,40.947,108.65,264.591
2018-07-25T23:09:51.0000000-06:00,4654.432,50.657,4652.5,4654.432,800.707,40.81,108.65,326.368
2018-07-25T23:09:53.0000000-06:00,4654.532,50.557,4652.5,4654.532,800.991,41.053,108.65,346.502
2018-07-25T23:09:55.0000000-06:00,4654.634,50.455,4653,4654.634,800.424,41.137,108.65,365.007
2018-07-25T23:09:57.0000000-06:00,4654.74,50.35,4653,4654.74,800.707,41.528,108.65,366.092
2018-07-25T23:09:59.0000000-06:00,4654.82,50.27,4653,4654.82,800.707,41.754,108.65,409.699
2018-07-25T23:10:01.0000000-06:00,4654.88,50.209,4653,4654.88,800.14,41.792,167.522,452.415
2018-07-25T23:10:03.0000000-06:00,4654.914,50.175,4653,4654.914,800.14,41.774,167.522,427.639
2018-07-25T23:10:05.0000000-06:00,4654.943,50.147,4653,4654.943,800.424,41.504,167.522,399.409
2018-07-25T23:10:07.0000000-06:00,4654.995,50.094,4653,4654.995,800.14,41.235,167.522,391.059
2018-07-25T23:10:09.0000000-06:00,4655.072,50.017,4653,4655.072,800.141,40.677,167.522,391.188
2018-07-25T23:10:11.0000000-06:00,4655.18,49.909,4653,4655.18,800.424,40.415,98.262,422.252
2018-07-25T23:10:13.0000000-06:00,4655.247,49.842,4653,4655.247,800.14,40.252,98.262,431.637
2018-07-25T23:10:15.0000000-06:00,4655.334,49.756,4653,4655.334,800.424,40.532,98.262,476.54
2018-07-25T23:10:17.0000000-06:00,4655.387,49.702,4653,4655.387,800.14,40.511,98.262,520.278
2018-07-25T23:10:19.0000000-06:00,4655.442,49.647,4653.5,4655.442,799.857,40.712,98.262,486.819
2018-07-25T23:10:21.0000000-06:00,4655.487,49.603,4653.5,4655.487,799.857,40.972,98.262,464.653
2018-07-25T23:10:23.0000000-06:00,4655.575,49.514,4653.5,4655.575,799.574,40.98,110.447,464.668
2018-07-25T23:10:25.0000000-06:00,4655.648,49.441,4653.5,4655.648,800.14,41.053,110.447,452.202
2018-07-25T23:10:27.0000000-06:00,4655.683,49.406,4653.5,4655.683,799.857,40.647,110.447,459.228
2018-07-25T23:10:29.0000000-06:00,4655.769,49.32,4653.5,4655.769,800.14,40.376,110.447,454.446
2018-07-25T23:10:31.0000000-06:00,4655.837,49.253,4653.5,4655.837,800.141,40.137,110.447,422.227
2018-07-25T23:10:33.0000000-06:00,4655.931,49.158,4653.5,4655.931,800.14,40.045,110.447,450.794
2018-07-25T23:10:35.0000000-06:00,4655.997,49.093,4653.5,4655.997,799.857,39.956,127.736,514.169
2018-07-25T23:10:37.0000000-06:00,4656.088,49.001,4653.5,4656.088,800.14,40.805,127.736,555.118
2018-07-25T23:10:39.0000000-06:00,4656.194,48.895,4654,4656.194,799.857,41.142,127.736,555.47
2018-07-25T23:10:41.0000000-06:00,4656.264,48.825,4654,4656.264,799.574,41.149,127.736,594.122
2018-07-25T23:10:43.0000000-06:00,4656.328,48.761,4654,4656.328,799.574,41.159,127.736,605.315
2018-07-25T23:10:45.0000000-06:00,4656.391,48.698,4654,4656.391,799.574,40.817,127.736,607.021
2018-07-25T23:10:47.0000000-06:00,4656.457,48.632,4654,4656.457,799.574,40.494,151.172,587.952
2018-07-25T23:10:49.0000000-06:00,4656.521,48.568,4654,4656.521,799.009,40.521,151.172,601.317
2018-07-25T23:10:51.0000000-06:00,4656.587,48.503,4654,4656.587,799.292,40.833,151.172,600.361
2018-07-25T23:10:53.0000000-06:00,4656.673,48.416,4654.5,4656.673,799.574,41.198,151.172,520.643
2018-07-25T23:10:55.0000000-06:00,4656.711,48.378,4654.5,4656.711,799.292,41.329,151.172,475.7
2018-07-25T23:10:57.0000000-06:00,4656.796,48.293,4654.5,4656.796,799.574,41.638,151.172,454.816
2018-07-25T23:10:59.0000000-06:00,4656.916,48.173,4654.5,4656.916,799.574,41.478,122.11,461.542
2018-07-25T23:11:01.0000000-06:00,4656.961,48.045,4654.5,4656.961,799.857,41.644,122.11,478.781
2018-07-25T23:11:03.0000000-06:00,4657.16,47.929,4654.5,4657.16,799.857,42.22,122.11,521.941
2018-07-25T23:11:05.0000000-06:00,4657.248,47.841,4654.5,4657.248,800.14,42.426,122.11,491.423
2018-07-25T23:11:07.0000000-06:00,4657.363,47.727,4654.5,4657.363,799.857,41.961,122.11,466.712
2018-07-25T23:11:09.0000000-06:00,4657.482,47.608,4655,4657.482,800.14,42.613,218.071,538.009
2018-07-25T23:11:11.0000000-06:00,4657.624,47.465,4655,4657.624,799.574,42.179,218.071,585.822
2018-07-25T23:11:13.0000000-06:00,4657.68,47.409,4655,4657.68,799.857,41.686,218.071,578.723
2018-07-25T23:11:15.0000000-06:00,4657.818,47.271,4655,4657.818,799.574,41.32,218.071,564.971
2018-07-25T23:11:17.0000000-06:00,4657.914,47.175,4655,4657.914,799.574,41.4,184.289,583.963
2018-07-25T23:11:19.0000000-06:00,4657.962,47.127,4655,4657.962,799.292,40.975,184.289,569.844
2018-07-25T23:11:21.0000000-06:00,4658.01,47.079,4655,4658.01,799.857,40.791,184.289,581.208
2018-07-25T23:11:23.0000000-06:00,4658.097,46.992,4655.5,4658.097,799.574,40.968,184.289,613.505
2018-07-25T23:11:25.0000000-06:00,4658.193,46.896,4655.5,4658.193,799.292,41.42,184.289,606.214
2018-07-25T23:11:27.0000000-06:00,4658.251,46.839,4655.5,4658.251,799.574,41.75,119.126,555.304
2018-07-25T23:11:29.0000000-06:00,4658.325,46.764,4655.5,4658.325,799.292,42.17,119.126,536.489
2018-07-25T23:11:31.0000000-06:00,4658.414,46.675,4655.5,4658.414,799.574,43.057,119.126,542.723
2018-07-25T23:11:33.0000000-06:00,4658.492,46.598,4655.5,4658.492,799.292,43.071,119.126,506.686
2018-07-25T23:11:35.0000000-06:00,4658.601,46.489,4655.5,4658.601,799.857,42.747,119.126,521.45
2018-07-25T23:11:37.0000000-06:00,4658.739,46.35,4656,4658.739,799.574,43.031,176.434,553.666
2018-07-25T23:11:39.0000000-06:00,4658.848,46.241,4656,4658.848,799.574,43.184,176.434,575.015
2018-07-25T23:11:41.0000000-06:00,4658.921,46.169,4656,4658.921,799.574,42.825,176.434,573.601
2018-07-25T23:11:43.0000000-06:00,4659.008,46.081,4656,4659.008,799.009,42.941,176.434,569.42
2018-07-25T23:11:45.0000000-06:00,4659.051,46.002,4656,4659.051,799.574,42.74,176.434,555.485
2018-07-25T23:11:47.0000000-06:00,4659.12,45.97,4656,4659.12,799.574,42.158,155.884,561.891
2018-07-25T23:11:49.0000000-06:00,4659.226,45.864,4656,4659.226,799.574,41.718,155.884,586.945
2018-07-25T23:11:51.0000000-06:00,4659.297,45.792,4656.5,4659.297,799.292,41.274,155.884,600.064
2018-07-25T23:11:53.0000000-06:00,4659.384,45.687,4656.5,4659.384,799.574,41.207,155.884,579.039
2018-07-25T23:11:55.0000000-06:00,4659.464,45.625,4656.5,4659.464,799.574,41.045,155.884,586.931
2018-07-25T23:11:57.0000000-06:00,4659.571,45.518,4656.5,4659.571,799.292,41.526,148.027,563.839
2018-07-25T23:11:59.0000000-06:00,4659.651,45.438,4656.5,4659.651,799.292,41.701,148.027,530.696
2018-07-25T23:12:01.0000000-06:00,4659.698,45.391,4656.5,4659.698,799.574,42.798,148.027,526.733
2018-07-25T23:12:03.0000000-06:00,4659.837,45.252,4657,4659.837,799.574,43.222,148.027,521.923
2018-07-25T23:12:05.0000000-06:00,4659.938,45.151,4657,4659.938,799.574,43.87,148.027,545.456
2018-07-25T23:12:07.0000000-06:00,4660.005,45.084,4657,4660.005,799.857,44.482,155.391,561.238
2018-07-25T23:12:09.0000000-06:00,4660.104,44.986,4657,4660.104,799.574,44.758,155.391,597.769
2018-07-25T23:12:11.0000000-06:00,4660.186,44.903,4657,4660.186,799.292,43.626,155.391,629.31
2018-07-25T23:12:13.0000000-06:00,4660.217,44.872,4657.5,4660.217,799.009,43.509,155.391,632.791
2018-07-25T23:12:15.0000000-06:00,4660.296,44.793,4657.5,4660.296,799.574,43.595,155.391,612.683
2018-07-25T23:12:17.0000000-06:00,4660.38,44.71,4657.5,4660.38,799.292,43.282,149.559,592.449
2018-07-25T23:12:19.0000000-06:00,4660.466,44.624,4657.5,4660.466,799.009,43.321,149.559,600.26
2018-07-25T23:12:21.0000000-06:00,4660.575,44.514,4657.5,4660.575,799.292,44.106,149.559,574.689
2018-07-25T23:12:23.0000000-06:00,4660.658,44.432,4658,4660.658,799.292,44.698,149.559,573.372
2018-07-25T23:12:25.0000000-06:00,4660.749,44.34,4658,4660.749,799.574,44.268,149.559,537.77
2018-07-25T23:12:27.0000000-06:00,4660.814,44.275,4658,4660.814,799.292,44.527,149.105,513.669
2018-07-25T23:12:29.0000000-06:00,4660.931,44.158,4658,4660.931,799.292,43.846,149.105,520.699
2018-07-25T23:12:31.0000000-06:00,4660.999,44.09,4658,4660.999,799.292,42.799,149.105,542.826
2018-07-25T23:12:33.0000000-06:00,4661.088,44.001,4658,4661.088,799.857,42.548,149.105,522.903
2018-07-25T23:12:35.0000000-06:00,4661.181,43.909,4658,4661.181,799.292,43.024,149.105,490.975
2018-07-25T23:12:37.0000000-06:00,4661.292,43.797,4658.5,4661.292,799.574,42.817,164.958,519.258
2018-07-25T23:12:39.0000000-06:00,4661.373,43.716,4658.5,4661.373,799.574,44.285,164.958,563.172
2018-07-25T23:12:41.0000000-06:00,4661.429,43.66,4658.5,4661.429,799.574,45.358,164.958,575.547
2018-07-25T23:12:43.0000000-06:00,4661.489,43.6,4658.5,4661.489,799.574,45.745,164.958,549.608
2018-07-25T23:12:45.0000000-06:00,4661.61,43.479,4659,4661.61,799.574,45.104,164.958,560.275
2018-07-25T23:12:47.0000000-06:00,4661.631,43.415,4659,4661.631,799.292,44.907,164.958,566.691
2018-07-25T23:12:49.0000000-06:00,4661.775,43.314,4659,4661.775,799.574,44.909,136.864,536.277
2018-07-25T23:12:51.0000000-06:00,4661.873,43.217,4659,4661.873,799.857,44.236,136.864,523.477
2018-07-25T23:12:53.0000000-06:00,4661.963,43.127,4659,4661.963,799.292,43.595,136.864,530.439
2018-07-25T23:12:55.0000000-06:00,4662.052,43.037,4659,4662.052,799.857,43.631,136.864,562.983
2018-07-25T23:12:57.0000000-06:00,4662.124,42.965,4659.5,4662.124,799.292,43.712,136.864,561.961
2018-07-25T23:12:59.0000000-06:00,4662.197,42.884,4659.5,4662.197,799.574,43.333,162.739,577.515
2018-07-25T23:13:01.0000000-06:00,4662.278,42.811,4659.5,4662.278,799.292,43.435,162.739,523.026
2018-07-25T23:13:03.0000000-06:00,4662.38,42.709,4659.5,4662.38,799.574,43.703,162.739,537.155
2018-07-25T23:13:05.0000000-06:00,4662.444,42.645,4659.5,4662.444,799.292,44.575,162.739,542.217
2018-07-25T23:13:07.0000000-06:00,4662.541,42.548,4659.5,4662.541,799.574,45.089,162.739,540.551
2018-07-25T23:13:09.0000000-06:00,4662.601,42.489,4660,4662.601,799.574,45.337,142.78,544.209
2018-07-25T23:13:11.0000000-06:00,4662.658,42.431,4660,4662.658,799.574,44.779,142.78,517.961
2018-07-25T23:13:13.0000000-06:00,4662.779,42.31,4660,4662.779,799.574,45.082,142.78,511.487
2018-07-25T23:13:15.0000000-06:00,4662.865,42.224,4660,4662.865,799.857,45.461,142.78,532.088
2018-07-25T23:13:17.0000000-06:00,4662.91,42.179,4660,4662.91,799.574,45.228,142.78,582.431
2018-07-25T23:13:19.0000000-06:00,4663.046,42.043,4660,4663.046,799.574,45.144,142.78,645.214
2018-07-25T23:13:21.0000000-06:00,4663.114,41.976,4660,4663.114,799.292,46.729,158.833,675.954
2018-07-25T23:13:23.0000000-06:00,4663.159,41.93,4660.5,4663.159,799.009,46.446,158.833,697.42
2018-07-25T23:13:25.0000000-06:00,4663.216,41.873,4660.5,4663.216,799.009,46.087,158.833,660.841
2018-07-25T23:13:27.0000000-06:00,4663.302,41.788,4660.5,4663.302,799.009,46.486,158.833,625.776
2018-07-25T23:13:29.0000000-06:00,4663.353,41.736,4660.5,4663.353,799.009,46.818,158.833,637.081
2018-07-25T23:13:31.0000000-06:00,4663.466,41.623,4660.5,4663.466,799.009,47.762,158.833,573.026
2018-07-25T23:13:33.0000000-06:00,4663.579,41.51,4660.5,4663.579,799.292,47.97,124.071,596.528
2018-07-25T23:13:35.0000000-06:00,4663.647,41.443,4661,4663.647,799.292,47.049,124.071,588.054
2018-07-25T23:13:37.0000000-06:00,4663.749,41.341,4661,4663.749,799.292,46.535,124.071,526.186
2018-07-25T23:13:39.0000000-06:00,4663.84,41.249,4661,4663.84,799.857,46.226,124.071,511.198
2018-07-25T23:13:41.0000000-06:00,4663.918,41.171,4661,4663.918,799.574,43.984,124.071,519.72
2018-07-25T23:13:43.0000000-06:00,4664.01,41.069,4661,4664.01,799.857,44.032,173.075,506.664
2018-07-25T23:13:45.0000000-06:00,4664.103,40.986,4661,4664.103,799.292,45.578,173.075,504.549
2018-07-25T23:13:47.0000000-06:00,4664.218,40.871,4661.5,4664.218,799.857,46.059,173.075,485.787
2018-07-25T23:13:49.0000000-06:00,4664.304,40.785,4661.5,4664.304,799.857,46.289,173.075,513.467
2018-07-25T23:13:51.0000000-06:00,4664.39,40.7,4661.5,4664.39,799.857,46.658,173.075,514.495
2018-07-25T23:13:53.0000000-06:00,4664.509,40.58,4661.5,4664.509,799.292,45.795,173.075,509.712
2018-07-25T23:13:55.0000000-06:00,4664.593,40.496,4661.5,4664.593,799.857,45.492,162.011,470.226
2018-07-25T23:13:57.0000000-06:00,4664.663,40.426,4662,4664.663,800.14,43.812,162.011,441.696
2018-07-25T23:13:59.0000000-06:00,4664.801,40.288,4662,4664.801,800.14,43.458,162.011,461.806
2018-07-25T23:14:01.0000000-06:00,4664.896,40.194,4662,4664.896,799.574,43.086,162.011,491.122
2018-07-25T23:14:03.0000000-06:00,4665.011,40.078,4662,4665.011,800.14,42.9,189.584,498.612
2018-07-25T23:14:05.0000000-06:00,4665.099,39.99,4662,4665.099,799.574,42.465,189.584,576.228
2018-07-25T23:14:07.0000000-06:00,4665.205,39.885,4662.5,4665.205,799.574,42.622,189.584,637.863
2018-07-25T23:14:09.0000000-06:00,4665.277,39.813,4662.5,4665.277,799.574,42.56,189.584,611.994
2018-07-25T23:14:11.0000000-06:00,4665.38,39.709,4662.5,4665.38,799.574,44.069,189.584,593.405
2018-07-25T23:14:13.0000000-06:00,4665.478,39.612,4662.5,4665.478,799.009,44.765,172.287,621.076
2018-07-25T23:14:15.0000000-06:00,4665.55,39.54,4662.5,4665.55,799.292,44.406,172.287,652.639
2018-07-25T23:14:17.0000000-06:00,4665.641,39.448,4662.5,4665.641,799.292,44.884,172.287,600.568
2018-07-25T23:14:19.0000000-06:00,4665.7,39.389,4662.5,4665.7,799.009,44.812,172.287,569.546
2018-07-25T23:14:21.0000000-06:00,4665.794,39.295,4663,4665.794,799.574,43.405,172.287,535.16
2018-07-25T23:14:23.0000000-06:00,4665.893,39.196,4663,4665.893,799.292,43.251,150.59,582.966
2018-07-25T23:14:25.0000000-06:00,4666.023,39.066,4663,4666.023,799.574,43.282,150.59,587.738
2018-07-25T23:14:27.0000000-06:00,4666.094,38.996,4663,4666.094,799.009,42.051,150.59,604.966
2018-07-25T23:14:29.0000000-06:00,4666.229,38.86,4663,4666.229,799.009,41.8,150.59,557.918
2018-07-25T23:14:31.0000000-06:00,4666.308,38.781,4663,4666.308,799.574,41.729,150.59,556.564
2018-07-25T23:14:33.0000000-06:00,4666.388,38.701,4663,4666.388,799.292,42,156.02,556.064
2018-07-25T23:14:35.0000000-06:00,4666.465,38.624,4663.5,4666.465,799.574,42.985,156.02,535.281
2018-07-25T23:14:37.0000000-06:00,4666.497,38.592,4663.5,4666.497,799.292,44.014,156.02,535.19
2018-07-25T23:14:39.0000000-06:00,4666.567,38.522,4663.5,4666.567,799.574,45.357,156.02,548.715
2018-07-25T23:14:41.0000000-06:00,4666.639,38.45,4663.5,4666.639,799.574,45.641,156.02,543.239
2018-07-25T23:14:43.0000000-06:00,4666.724,38.365,4663.5,4666.724,799.574,44.801,156.02,525.192
2018-07-25T23:14:45.0000000-06:00,4666.833,38.256,4664,4666.833,799.857,44.233,138.741,468.161
2018-07-25T23:14:47.0000000-06:00,4666.898,38.192,4664,4666.898,799.857,44.169,138.741,478.631
2018-07-25T23:14:49.0000000-06:00,4666.976,38.113,4664,4666.976,799.857,42.924,138.741,500.94
2018-07-25T23:14:51.0000000-06:00,4667.086,38.003,4664,4667.086,800.14,43.483,138.741,528.125
2018-07-25T23:14:53.0000000-06:00,4667.161,37.929,4664,4667.161,799.857,44.368,138.741,508.461
2018-07-25T23:14:55.0000000-06:00,4667.195,37.894,4664.5,4667.195,799.574,45.1,151.673,500.534
2018-07-25T23:14:57.0000000-06:00,4667.302,37.787,4664.5,4667.302,799.574,44.012,151.673,490.903
2018-07-25T23:14:59.0000000-06:00,4667.398,37.691,4664.5,4667.398,799.574,44.802,151.673,526.516
2018-07-25T23:15:01.0000000-06:00,4667.432,37.657,4664.5,4667.432,799.574,44.867,151.673,518.516
2018-07-25T23:15:03.0000000-06:00,4667.538,37.528,4664.5,4667.538,799.574,44.398,151.673,518.691
2018-07-25T23:15:05.0000000-06:00,4667.63,37.46,4665,4667.63,799.574,43.026,149.366,496.472
2018-07-25T23:15:07.0000000-06:00,4667.701,37.388,4665,4667.701,799.574,43.928,149.366,511.878
2018-07-25T23:15:09.0000000-06:00,4667.778,37.311,4665,4667.778,799.292,43.718,149.366,487.427
2018-07-25T23:15:11.0000000-06:00,4667.821,37.268,4665,4667.821,799.574,43.648,149.366,477.838
2018-07-25T23:15:13.0000000-06:00,4667.926,37.164,4665,4667.926,799.857,44.202,149.366,543.827
2018-07-25T23:15:15.0000000-06:00,4668.008,37.081,4665,4668.008,799.574,45.302,127.36,543.567
2018-07-25T23:15:17.0000000-06:00,4668.115,36.974,4665.5,4668.115,799.574,45.82,127.36,547.643
2018-07-25T23:15:19.0000000-06:00,4668.193,36.897,4665.5,4668.193,799.857,46.52,127.36,539.933
2018-07-25T23:15:21.0000000-06:00,4668.27,36.819,4665.5,4668.27,799.292,46.978,127.36,514.059
2018-07-25T23:15:23.0000000-06:00,4668.36,36.729,4665.5,4668.36,799.857,46.349,127.36,526.211
2018-07-25T23:15:25.0000000-06:00,4668.401,36.688,4665.5,4668.401,799.574,46.812,127.36,534.731
2018-07-25T23:15:27.0000000-06:00,4668.455,36.59,4666,4668.455,799.574,46.725,153.504,508.483
2018-07-25T23:15:29.0000000-06:00,4668.56,36.529,4666,4668.56,799.574,46.382,153.504,554.085
2018-07-25T23:15:31.0000000-06:00,4668.687,36.403,4666,4668.687,799.857,46.539,153.504,521.616
2018-07-25T23:15:33.0000000-06:00,4668.775,36.315,4666,4668.775,799.574,47.203,153.504,529.503
2018-07-25T23:15:35.0000000-06:00,4668.835,36.255,4666,4668.835,799.857,46.82,153.504,512.254
